#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
19,Colton Iverson,TEN,34,23.6,11.5,4.4,6.9,.635,0.1,0.1,1.000,2.8,4.4,.623,2.3,4.7,7.0,0.8,0.8,0.7,1.5,2.9,2019
20,Matt Thomas,VAL,29,20.4,11.4,4.1,8.0,.511,2.2,4.5,.485,1.1,1.3,.846,0.3,1.2,1.6,1.6,0.4,0.0,1.3,2.3,2019
21,Volodymyr Herun,BRE,33,24.7,11.4,4.5,7.6,.592,0.0,0.0,.000,2.4,3.9,.620,3.4,3.2,6.5,0.9,0.5,0.5,1.1,2.2,2019
22,Kyle Wiltjer,UNI,37,19.7,11.4,4.2,8.7,.484,2.0,4.7,.429,0.9,1.1,.786,0.8,1.9,2.6,0.7,0.2,0.2,0.8,1.6,2019
23,Christian Eyenga,MON,31,25.5,11.3,4.1,9.1,.454,0.8,2.8,.302,2.2,3.0,.728,0.5,2.9,3.4,1.3,0.8,0.9,1.6,2.5,2019
24,Cady Lalanne,MAN,35,21.4,11.3,4.5,8.5,.532,0.1,0.6,.227,2.1,3.4,.613,2.1,3.3,5.5,0.5,0.4,1.3,2.1,2.7,2019
25,Beka Burjanadze,GBC,32,25.3,11.3,3.7,9.0,.415,1.4,4.0,.352,2.4,3.1,.778,1.5,4.3,5.7,1.1,0.7,0.3,1.2,2.2,2019
26,Vladimir Brodziansky,OBR,34,23.8,11.2,4.0,7.9,.506,0.7,1.7,.431,2.5,3.1,.819,1.2,3.5,4.7,0.6,0.6,0.6,1.1,2.2,2019
27,Renaldas Seibutis,ZAR,38,25.1,11.2,3.7,8.2,.452,1.0,2.6,.380,2.8,3.1,.891,0.5,1.8,2.3,2.3,0.7,0.2,1.4,1.9,2019
28,Shavon Shields,BASK,35,24.3,11.1,4.4,8.7,.505,0.9,3.0,.314,1.5,2.0,.739,1.0,1.9,2.9,1.2,0.8,0.1,1.1,1.5,2019
29,Javier Beiran,TEN,30,27.7,11.1,4.3,8.9,.487,1.6,4.3,.364,0.9,1.1,.765,1.3,4.0,5.3,3.6,0.6,0.1,1.5,1.2,2019
30,Milton Doyle,MUR,34,23.0,11.1,3.6,9.0,.401,1.8,5.4,.330,2.1,2.4,.864,0.4,2.6,3.1,2.3,0.6,0.2,2.0,2.6,2019
31,Marko Todorovic,JOV,35,24.4,10.9,4.1,6.5,.628,0.2,0.4,.400,2.6,3.6,.722,2.0,4.0,6.0,2.6,0.9,1.0,2.1,3.2,2019
32,Darrun Hilliard,BASK,35,20.1,10.8,3.7,8.1,.452,1.8,4.2,.425,1.7,2.3,.763,0.5,1.8,2.3,1.4,1.0,0.1,1.1,2.0,2019
33,Ovie Soko,MUR,33,23.2,10.8,3.5,8.6,.407,0.7,2.2,.324,3.1,4.1,.743,1.8,3.2,4.9,1.4,0.7,0.3,2.0,2.9,2019
34,Lucio Redivo,BRE,32,23.7,10.8,4.0,11.3,.353,1.4,5.0,.283,1.4,1.7,.849,0.4,1.5,1.9,2.2,0.6,0.0,1.1,2.1,2019
35,Sergio Llull,RMB,34,21.6,10.6,3.6,9.2,.397,1.9,5.5,.349,1.4,1.8,.758,0.1,1.9,2.0,3.7,0.6,0.0,1.6,1.5,2019
36,Alec Brown,BRE,31,23.8,10.6,3.9,8.4,.467,1.6,4.0,.411,1.1,1.4,.814,1.5,4.3,5.8,0.8,0.8,1.6,1.1,2.7,2019
37,Will Thomas,VAL,40,24.5,10.6,3.9,7.1,.542,0.7,1.8,.380,2.2,2.6,.854,1.6,2.8,4.4,1.8,0.6,0.2,0.8,1.1,2019
38,Goran Huskic,SPB,34,22.4,10.6,4.3,7.2,.600,0.2,0.7,.304,1.7,2.8,.604,2.3,3.4,5.7,3.3,0.6,0.4,1.7,2.3,2019
39,Jerome Jordan,BRE,13,24.0,10.5,3.9,7.0,.560,0.0,0.1,.000,2.6,3.5,.756,1.5,4.1,5.5,1.1,0.2,0.8,2.2,2.7,2019
40,Facundo Campazzo,RMB,41,23.9,10.4,2.8,6.9,.410,1.3,3.4,.371,3.5,3.9,.899,0.5,2.2,2.7,4.9,1.4,0.0,1.7,2.0,2019
41,Gabriel Lundberg,MAN,36,23.5,10.3,3.9,8.6,.451,0.9,2.8,.330,1.7,2.9,.587,0.7,2.1,2.8,3.0,1.1,0.1,1.7,2.8,2019
42,Kyle Singler,OBR,31,21.8,10.2,3.8,8.4,.456,0.6,2.7,.241,1.8,2.4,.781,1.1,2.6,3.7,1.1,0.5,0.3,1.5,2.3,2019
43,Ben Simons,OBR,27,20.1,10.0,3.4,8.4,.410,2.9,6.7,.423,0.3,0.3,.889,0.4,1.4,1.8,0.9,0.4,0.1,0.6,1.7,2019
44,Siim-Sander Vene,MAN,6,22.0,10.0,3.5,7.5,.467,2.0,4.5,.444,1.0,1.0,1.000,1.3,1.7,3.0,0.8,0.3,0.2,0.7,3.3,2019
45,Vlatko Cancar,SPB,34,22.9,10.0,3.7,8.0,.458,1.1,3.2,.327,1.6,1.9,.831,1.0,2.7,3.7,1.1,0.8,0.2,1.1,2.4,2019
46,D.J. Strawberry,GCN,34,23.4,10.0,3.6,8.3,.429,1.7,4.4,.380,1.2,1.8,.683,0.6,1.6,2.1,1.9,1.0,0.1,1.5,2.7,2019
47,Brian Roberts,UNI,37,22.9,9.9,3.3,7.5,.442,1.4,3.6,.385,1.9,2.1,.908,0.4,1.4,1.7,3.0,0.5,0.0,1.6,1.6,2019
48,Jaycee Carroll,RMB,39,15.5,9.9,3.2,6.7,.475,1.7,4.0,.417,1.8,2.0,.899,0.2,1.2,1.4,0.3,0.3,0.0,0.6,1.5,2019
49,Adam Hanga,FCB,35,22.1,9.9,3.5,7.3,.478,1.2,3.4,.350,1.7,2.4,.711,0.9,3.0,3.9,1.5,1.1,0.5,1.0,2.1,2019
50,Anthony Randolph,RMB,35,19.8,9.7,3.7,7.6,.487,1.5,3.5,.435,0.8,1.2,.683,0.5,3.3,3.8,0.6,0.6,0.3,1.1,1.3,2019
51,Nemanja Radovic,ZAR,39,20.8,9.6,4.2,8.1,.521,0.2,1.3,.140,1.0,1.4,.696,1.7,3.2,4.9,0.6,0.9,0.5,1.3,2.9,2019
52,Chris Singleton,FCB,40,24.4,9.6,3.0,6.8,.438,1.7,3.8,.457,2.0,2.3,.839,1.0,3.4,4.4,0.8,0.9,0.6,0.8,2.1,2019
53,Giorgi Shermadini,UNI,37,19.0,9.5,3.5,5.5,.629,0.0,0.1,.000,2.5,3.0,.830,1.5,3.2,4.7,0.6,0.5,0.4,1.7,2.1,2019
54,Kyle Kuric,FCB,39,19.9,9.4,3.3,6.9,.474,1.9,4.2,.442,1.1,1.2,.872,0.5,1.5,2.0,0.8,0.5,0.1,0.6,1.6,2019
55,Vincent Poirier,BASK,36,21.4,9.3,3.9,6.3,.621,0.0,0.1,.333,1.4,2.3,.627,2.0,4.1,6.1,1.2,0.8,1.2,1.1,3.1,2019
56,Aleksandar Cvetkovic,BRE,32,22.5,9.3,2.9,6.8,.422,1.8,4.6,.397,1.7,2.0,.873,0.2,1.8,2.0,2.7,0.7,0.0,1.7,2.0,2019
57,Johannes Voigtmann,BASK,35,23.0,9.3,3.3,6.3,.529,1.1,2.7,.389,1.5,1.9,.803,1.2,4.4,5.6,2.4,0.8,0.3,1.5,1.9,2019
58,John Shurna,AND,34,23.2,9.2,3.3,6.8,.478,1.6,3.9,.396,1.1,1.6,.685,1.3,2.2,3.5,0.6,0.7,0.1,0.6,1.9,2019
59,David Jelinek,AND,30,19.6,9.1,3.0,7.8,.380,1.6,4.2,.370,1.6,1.9,.825,0.6,1.9,2.5,1.3,0.6,0.2,1.0,2.3,2019
60,Nacho Llovet,OBR,34,25.7,9.0,3.4,5.9,.577,0.1,0.6,.227,2.1,2.7,.761,1.8,3.3,5.1,1.7,0.6,0.1,1.3,2.2,2019
61,Luca Vildoza,BASK,34,24.2,9.0,3.1,7.1,.432,1.4,4.1,.340,1.4,1.6,.857,0.3,1.7,2.0,3.4,1.6,0.2,1.8,2.1,2019
62,Chris Evans,GCN,11,18.5,9.0,3.7,7.6,.488,0.5,2.2,.250,1.0,1.5,.688,1.5,1.7,3.3,0.4,0.9,0.4,0.8,2.4,2019
63,Luke Harangody,JOV,33,24.2,9.0,3.6,7.3,.496,1.0,2.7,.375,0.8,0.8,.926,1.1,4.0,5.1,1.1,0.5,0.4,0.8,1.5,2019
64,Mike Tobey,VAL,36,15.6,8.9,3.8,6.9,.547,0.4,1.4,.308,1.0,1.3,.761,1.9,3.0,4.9,0.5,0.3,0.5,0.9,1.9,2019
65,Ante Tomic,FCB,36,20.2,8.9,3.7,6.3,.596,0.0,0.0,.000,1.4,2.6,.548,1.8,3.9,5.7,1.7,0.5,0.2,1.8,1.9,2019
66,Bruno Fitipaldo,SPB,34,23.6,8.7,2.8,6.4,.442,1.4,3.5,.387,1.7,2.2,.797,0.3,1.4,1.7,4.3,1.0,0.0,1.9,2.1,2019
67,Rudy Fernandez,RMB,35,19.4,8.7,2.7,6.4,.422,1.9,4.8,.387,1.4,1.6,.877,0.6,1.6,2.2,2.1,1.1,0.0,1.0,1.3,2019
68,Mathias Lessort,UNI,37,20.0,8.6,3.1,5.5,.566,0.0,0.0,.000,2.3,3.6,.647,2.2,3.2,5.4,1.1,0.9,0.5,1.8,2.8,2019
69,Moussa Diagne,AND,32,19.7,8.6,2.8,4.7,.597,0.0,0.1,.000,3.0,4.0,.752,2.3,4.0,6.3,0.4,0.8,0.6,1.1,2.9,2019
70,Matt Janning,BASK,21,22.6,8.5,3.0,7.7,.391,1.8,5.4,.333,0.7,0.9,.833,0.4,2.0,2.4,1.4,0.7,0.0,1.0,2.0,2019
71,Eulis Baez,GCN,26,21.2,8.5,2.9,7.1,.405,0.7,2.7,.254,2.0,2.5,.788,1.4,2.3,3.8,1.6,1.0,0.2,1.1,1.8,2019
72,Blagota Sekulic,GBC,34,21.6,8.4,3.2,6.4,.500,0.3,1.0,.324,1.7,2.6,.667,1.5,2.8,4.3,1.4,0.4,0.2,1.2,2.0,2019
73,Andrew Albicy,AND,33,25.2,8.3,2.8,7.4,.379,1.7,4.8,.348,1.1,1.4,.761,0.4,1.4,1.8,5.2,1.2,0.0,2.0,2.1,2019
74,Nik Caner-Medley,EST,32,28.3,8.2,2.6,6.4,.407,0.9,2.5,.363,2.1,2.5,.850,1.9,6.7,8.7,1.3,1.0,0.3,1.2,2.0,2019
75,Branden Frazier,SPB,34,19.8,8.1,3.0,7.1,.419,1.4,3.5,.392,0.8,1.0,.818,0.4,1.7,2.1,2.1,0.4,0.0,1.0,1.9,2019
76,Fernando San Emeterio,VAL,32,17.9,8.0,2.5,5.9,.426,0.8,2.6,.321,2.2,2.6,.854,0.6,1.5,2.1,1.5,0.4,0.0,0.9,1.1,2019
77,Bo McCalebb,ZAR,37,21.7,8.0,3.2,6.8,.476,0.6,1.7,.339,1.0,1.6,.623,0.6,1.5,2.1,3.6,1.1,0.1,1.3,1.4,2019
78,Kevin Pangos,FCB,43,19.7,8.0,2.8,6.3,.441,1.3,3.1,.421,1.1,1.5,.746,0.3,1.2,1.5,3.2,0.6,0.0,1.8,2.4,2019
79,Pierre Oriola,FCB,42,20.0,8.0,2.7,5.2,.528,0.6,1.8,.360,1.8,2.6,.700,1.6,2.6,4.2,0.7,0.5,0.4,0.5,2.0,2019
80,Sasu Salin,UNI,34,22.2,7.9,2.3,6.6,.353,2.0,5.5,.362,1.3,1.5,.880,0.5,1.7,2.3,1.3,0.5,0.0,0.9,1.7,2019
81,Michele Vitali,AND,34,20.2,7.9,2.9,7.0,.414,1.4,4.0,.338,0.8,1.4,.553,0.3,1.9,2.1,2.0,0.5,0.0,1.0,1.9,2019
82,Vyacheslav Bobrov,GBC,34,19.9,7.9,3.2,5.5,.583,0.2,0.8,.308,1.2,1.9,.656,1.4,2.1,3.5,0.8,0.6,0.3,1.2,2.9,2019
83,Sam Van Rossom,VAL,39,21.5,7.8,2.9,6.5,.444,1.5,4.1,.367,0.6,0.7,.828,0.3,1.6,1.8,4.2,0.5,0.0,1.5,1.3,2019
84,Omar Cook,EST,34,31.1,7.8,2.3,6.1,.379,1.5,4.4,.345,1.7,2.1,.806,0.1,2.3,2.4,6.4,1.4,0.0,1.8,2.5,2019
85,Ferran Bassas,TEN,34,19.1,7.7,2.6,5.7,.461,1.2,3.4,.362,1.3,1.5,.843,0.4,1.1,1.5,3.8,0.5,0.0,1.4,2.0,2019
86,Johnny Berhanemeskel,ZAR,39,16.7,7.6,2.5,6.5,.391,1.3,3.4,.388,1.2,1.4,.804,0.4,1.0,1.4,1.4,0.6,0.1,0.9,1.0,2019
87,Andreas Obst,OBR,31,17.1,7.4,2.5,5.9,.423,1.7,4.0,.432,0.6,0.7,.909,0.2,1.1,1.3,1.3,0.3,0.0,0.8,1.4,2019
88,Marcelinho Huertas,BASK,34,19.6,7.3,2.9,5.8,.495,0.6,1.6,.375,0.9,1.0,.970,0.5,1.5,2.0,4.9,0.7,0.0,1.7,1.3,2019
89,Marc Garcia,MON,29,14.0,7.3,2.2,4.8,.453,0.8,2.0,.379,2.2,2.7,.831,0.6,1.2,1.8,0.3,0.3,0.0,0.6,0.9,2019
90,Xavi Rabaseda,GCN,33,19.9,7.3,2.3,5.5,.414,1.3,3.4,.384,1.5,1.7,.873,0.8,2.1,2.9,1.0,1.1,0.4,1.1,1.8,2019
91,Tomas Bellas,MON,33,20.8,7.3,2.4,5.4,.444,1.2,2.6,.447,1.3,1.8,.746,0.2,1.4,1.6,2.4,0.8,0.0,0.9,2.1,2019
92,Nacho Martin,ZAR,38,19.1,7.2,2.6,5.6,.460,0.9,2.4,.366,1.2,1.5,.810,1.0,2.5,3.5,1.2,0.2,0.1,0.8,1.9,2019
93,Gustavo Ayon,RMB,35,18.8,7.2,3.1,4.6,.675,0.0,0.0,.000,1.0,1.7,.610,1.7,4.1,5.8,2.3,0.5,0.6,1.3,2.2,2019
94,Jeffery Taylor,RMB,35,17.2,7.1,2.7,5.0,.543,1.0,2.3,.438,0.7,1.1,.641,0.5,1.0,1.5,0.9,0.7,0.1,0.7,1.8,2019
95,Edy Tavares,RMB,41,20.1,7.1,3.0,3.9,.752,0.0,0.0,.000,1.2,1.8,.685,2.4,4.9,7.2,0.4,0.4,1.9,1.3,2.6,2019
96,Dani Perez,GBC,34,24.6,7.1,2.3,5.8,.398,1.0,2.6,.393,1.5,2.0,.725,0.2,1.7,1.9,5.3,1.3,0.0,2.2,2.0,2019
97,Rodrigo San Miguel,TEN,32,23.6,7.0,2.3,5.2,.440,1.3,3.4,.391,1.1,1.7,.642,0.3,1.0,1.4,3.4,0.7,0.0,1.4,1.8,2019
98,Javier Justiz,ZAR,39,15.3,6.9,2.7,5.4,.495,0.0,0.1,.000,1.6,2.4,.677,1.5,2.8,4.3,0.3,0.4,0.7,1.3,2.8,2019
99,Pere Tomas,MAN,35,23.4,6.9,2.3,5.3,.425,1.1,3.1,.346,1.4,1.8,.774,1.1,3.2,4.4,1.0,0.6,0.0,0.6,1.7,2019
100,Simon Birgander,JOV,13,19.0,6.9,3.1,5.5,.563,0.0,0.0,.000,0.8,1.2,.667,2.3,2.5,4.8,0.7,0.6,0.6,0.5,2.8,2019
101,Viacheslav Kravtsov,SPB,12,17.6,6.9,2.6,4.3,.608,0.0,0.0,.000,1.8,3.1,.568,1.6,2.3,3.8,0.6,0.1,0.5,1.0,1.3,2019
102,Fran Vazquez,ZAR,31,19.8,6.7,2.9,5.2,.563,0.0,0.2,.000,0.9,1.0,.906,1.2,3.2,4.4,1.1,0.4,0.5,0.7,1.8,2019
103,Conor Morgan,JOV,36,16.6,6.6,2.3,5.8,.396,1.3,3.5,.360,0.8,1.1,.769,0.6,2.3,2.9,0.5,0.4,0.3,0.9,1.9,2019
104,Dragan Milosavljevic,UNI,37,21.8,6.6,2.6,5.2,.495,0.9,2.5,.385,0.5,0.7,.692,0.8,1.8,2.6,1.4,0.8,0.2,1.3,2.2,2019
105,Jorge Gutierrez,GBC,17,17.1,6.6,2.4,6.5,.360,0.4,2.0,.176,1.5,1.9,.813,0.4,1.5,1.9,2.5,0.9,0.1,1.9,2.9,2019
106,Pau Ribas,FCB,36,16.7,6.5,2.3,4.7,.476,1.4,3.1,.464,0.6,0.7,.846,0.3,1.5,1.8,2.3,0.5,0.0,0.8,1.2,2019
107,Guillem Vives,VAL,37,17.8,6.4,2.1,5.1,.416,1.1,3.4,.336,1.0,1.2,.844,0.2,1.4,1.6,2.5,0.7,0.2,1.4,2.5,2019
108,Sergi Vidal,BRE,26,23.1,6.4,2.1,4.9,.422,0.7,2.3,.311,1.5,1.8,.813,0.7,2.2,3.0,2.3,0.8,0.0,1.5,1.5,2019
109,Adam Waczynski,UNI,36,16.9,6.3,2.3,5.3,.427,1.1,3.3,.350,0.6,0.8,.815,0.5,1.3,1.9,1.1,0.3,0.0,0.7,1.8,2019
110,"Reggie Upshaw, Jr.",AND,34,16.9,6.3,2.6,6.0,.438,0.5,2.0,.265,0.5,1.1,.500,1.3,2.9,4.1,0.4,0.5,0.3,0.6,2.0,2019
111,Luka Rupnik,MON,32,13.9,6.2,1.7,4.8,.359,1.2,3.3,.356,1.6,1.9,.852,0.3,0.9,1.2,1.5,0.7,0.0,1.1,1.7,2019
112,Nicolas Brussino,TEN,33,17.1,6.2,2.0,5.0,.392,1.2,3.1,.392,1.1,1.3,.833,0.5,1.7,2.2,1.2,0.9,0.1,0.9,2.3,2019
113,Ondrej Balvin,GCN,28,18.0,6.1,2.4,3.7,.660,0.0,0.0,.000,1.3,2.0,.632,2.3,3.3,5.6,0.8,0.6,0.6,0.9,2.0,2019
114,Charlon Kloof,MUR,31,17.7,6.1,2.1,5.6,.371,0.6,1.8,.339,1.3,1.9,.683,0.4,1.7,2.2,1.9,0.8,0.3,1.4,2.9,2019
115,Victor Claver,FCB,42,21.6,6.0,2.0,4.7,.426,0.9,2.5,.343,1.1,1.4,.825,0.9,3.2,4.1,1.2,0.8,0.3,0.8,1.8,2019
116,Alberto Abalde,VAL,32,17.8,6.0,2.0,4.6,.442,0.5,1.7,.315,1.4,1.7,.800,0.6,1.6,2.1,1.0,0.3,0.0,1.1,1.5,2019
117,Kim Tillie,GCN,33,19.3,5.9,2.1,5.1,.414,1.2,3.3,.380,0.4,0.5,.824,1.1,2.0,3.1,0.6,0.6,0.2,0.5,2.1,2019
118,Alvaro Munoz,MAN,36,17.8,5.8,1.9,5.3,.358,0.9,3.3,.263,1.2,1.4,.808,0.4,1.9,2.4,0.8,0.5,0.1,0.6,1.8,2019
119,Alberto Corbacho,GBC,29,16.1,5.8,1.8,4.6,.396,1.8,4.4,.398,0.4,0.4,.917,0.2,0.9,1.1,0.3,0.3,0.1,0.4,0.8,2019
120,Nikola Dragovic,MAN,14,21.1,5.8,2.1,5.6,.385,0.9,3.1,.295,0.6,1.2,.471,0.7,2.5,3.2,1.3,0.6,0.3,1.0,2.0,2019
121,Jordan Sakho,MAN,27,15.7,5.8,2.2,4.1,.532,0.0,0.0,.000,1.4,2.1,.679,1.5,2.0,3.6,0.1,0.5,0.5,0.9,2.6,2019
122,Louis Labeyrie,VAL,38,15.8,5.7,2.3,3.8,.593,0.4,1.2,.370,0.7,1.1,.651,1.0,2.5,3.5,0.7,0.3,0.3,0.6,1.2,2019
123,Xabier Lopez-Arostegui,JOV,35,18.9,5.7,2.0,4.8,.411,0.9,2.3,.388,0.8,1.0,.853,0.8,1.9,2.7,0.8,0.7,0.0,0.5,1.4,2019
124,Miquel Salvo,GBC,32,17.3,5.6,1.9,4.4,.440,0.4,2.0,.206,1.3,1.8,.719,0.8,2.6,3.5,0.6,0.5,0.2,0.9,2.0,2019
125,Emir Sulejmanovic,BRE,31,16.8,5.5,2.2,5.7,.381,0.3,1.5,.191,0.9,1.7,.537,1.8,3.3,5.2,0.5,0.6,0.4,0.9,2.4,2019
126,Dan Clark,MON,31,17.2,5.5,2.2,5.1,.427,1.0,3.0,.330,0.2,0.4,.583,0.9,2.6,3.5,1.2,0.3,0.5,0.6,1.9,2019
127,Alex Lopez,SPB,32,17.5,5.5,1.7,4.0,.417,0.8,2.2,.348,1.5,2.0,.723,0.3,1.2,1.5,2.8,0.6,0.2,1.1,2.5,2019
128,Rafa Luz,AND,34,18.3,5.4,1.8,4.1,.435,0.6,1.7,.328,1.4,1.6,.852,0.6,1.7,2.3,2.5,1.2,0.1,1.1,2.4,2019
129,Anzejs Pasecniks,GCN,26,14.3,5.4,2.4,4.7,.512,0.0,0.3,.000,0.7,1.5,.436,1.2,1.8,3.0,0.5,0.3,0.3,1.0,2.7,2019
130,Albert Sabat,OBR,34,21.7,5.4,1.7,4.3,.393,1.4,3.9,.374,0.6,0.7,.833,0.3,1.3,1.6,4.4,0.6,0.0,1.4,2.0,2019
131,Carlos Alocen,ZAR,37,15.9,5.4,1.9,4.1,.458,0.8,2.0,.400,0.8,1.2,.644,0.1,1.5,1.6,2.4,0.6,0.0,1.7,1.4,2019
132,Sadiel Rojas,MUR,34,20.7,5.4,2.0,4.7,.425,0.5,1.8,.300,0.8,1.1,.718,1.3,2.8,4.1,0.8,0.6,0.1,1.3,3.1,2019
133,Johan Lofberg,BRE,34,17.4,5.3,2.0,5.2,.382,0.5,2.0,.239,0.9,1.2,.707,0.7,1.6,2.3,0.8,0.2,0.3,0.8,2.1,2019
134,Aaron Doornekamp,VAL,40,17.9,5.3,1.7,4.0,.424,1.2,2.7,.426,0.8,0.9,.914,0.8,2.2,3.0,1.3,0.7,0.2,0.7,2.4,2019
135,Brad Oleson,MUR,34,18.2,5.2,1.8,4.1,.436,1.3,3.2,.404,0.3,0.4,.733,0.4,1.4,1.9,1.3,0.5,0.1,0.4,1.3,2019
136,Pierre-Antoine Gillet,TEN,28,14.6,5.2,1.8,3.7,.490,1.1,2.6,.417,0.5,0.6,.765,0.6,1.1,1.7,0.4,0.5,0.1,0.5,2.4,2019
137,Albert Ventura,JOV,35,22.6,5.1,1.7,4.4,.396,0.9,2.7,.337,0.7,0.9,.788,0.7,1.3,2.0,1.2,0.8,0.1,0.8,2.2,2019
138,Lucca Staiger,TEN,32,14.9,5.1,1.7,4.4,.387,1.5,3.8,.382,0.2,0.3,.875,0.1,0.8,1.0,1.3,0.3,0.0,0.7,1.5,2019
139,Alex Urtasun,MUR,23,13.7,5.1,1.8,4.0,.452,0.8,2.0,.383,0.7,0.7,.938,0.3,1.1,1.4,1.3,0.7,0.0,0.8,1.0,2019
140,Emanuel Cate,MUR,34,15.1,4.7,1.9,2.8,.670,0.0,0.0,.000,1.0,1.6,.630,1.7,1.8,3.6,0.3,0.4,0.5,0.8,1.7,2019
141,Gabriel Deck,RMB,39,14.9,4.2,1.5,3.2,.464,0.2,0.8,.267,1.0,1.4,.679,0.7,1.8,2.5,1.1,0.3,0.0,0.7,1.1,2019
142,Ian O'Leary,MON,33,17.6,4.2,1.8,4.1,.433,0.2,1.2,.158,0.5,0.8,.536,1.2,2.3,3.5,0.8,0.6,0.2,0.7,1.6,2019
143,Jonathan Barreiro,ZAR,37,15.7,3.9,1.4,3.9,.352,0.5,1.8,.284,0.7,1.1,.610,0.8,2.2,3.1,0.4,0.4,0.2,1.0,1.8,2019
144,Federico Van Lacke,GBC,34,15.5,3.6,1.2,3.4,.359,0.4,1.4,.245,0.8,1.0,.800,0.5,1.1,1.5,1.5,0.6,0.1,1.3,1.4,2019
145,Pepe Pozas,OBR,26,18.4,3.4,0.9,3.6,.255,0.7,2.3,.279,0.9,1.2,.800,0.2,2.0,2.2,4.0,0.8,0.2,1.2,2.3,2019
1,Klemen Prepelic,JOV,27,26.9,21.7,6.3,14.1,.447,2.8,7.6,.369,6.3,7.2,.877,0.3,1.4,1.7,3.0,0.6,0.0,2.6,2.6,2020
2,Askia Booker,MUR,19,28.6,21.2,7.5,18.1,.414,2.9,7.8,.372,3.4,4.0,.842,0.2,2.3,2.5,3.6,0.5,0.1,2.7,1.9,2020
3,Nikola Mirotic,FCB,25,25.9,19.0,5.4,10.7,.507,1.4,4.4,.324,6.6,7.4,.897,1.3,3.9,5.2,1.4,1.1,0.7,1.9,2.1,2020
4,Giorgi Shermadini,TEN,25,26.1,17.7,6.6,10.4,.637,0.0,0.0,.000,4.5,5.5,.825,2.4,4.7,7.0,1.4,0.7,0.5,2.2,2.5,2020
5,Axel Bouteille,BBB,21,27.7,17.7,6.7,12.7,.524,2.6,5.4,.478,1.8,2.3,.776,1.1,2.7,3.8,1.2,0.5,0.1,1.0,1.1,2020
6,Tornike Shengelia,BASK,29,32.1,15.9,5.7,12.0,.476,1.0,3.3,.295,3.5,4.9,.718,1.8,4.3,6.1,2.8,1.2,0.3,2.4,2.6,2020
7,Ryan Toolson,MAN,13,25.9,15.0,5.1,10.4,.489,2.5,5.5,.458,2.3,2.5,.938,0.2,1.8,1.9,2.2,0.8,0.1,2.6,1.3,2020
8,Aleksa Avramovic,EST,10,26.2,14.7,5.6,13.6,.412,2.0,5.8,.345,1.5,2.0,.750,0.9,2.4,3.3,1.5,0.9,0.1,2.1,2.3,2020
9,Jarell Eddie,MUR,22,26.6,14.4,4.7,10.5,.448,3.5,8.0,.440,1.5,1.7,.892,0.5,2.6,3.1,0.4,0.9,0.5,1.4,2.2,2020
10,Vitor Benite,SPB,29,24.1,14.1,4.6,10.5,.439,2.3,5.6,.417,2.6,3.0,.851,0.3,2.1,2.4,1.6,0.8,0.0,1.7,2.7,2020
11,Dario Brizuela,EST,10,29.0,14.1,4.2,9.8,.429,1.6,4.2,.381,4.1,4.7,.872,0.1,2.5,2.6,2.5,0.9,0.0,2.5,2.6,2020
12,A.J. Slaughter,BETIS,22,23.3,13.3,5.0,10.7,.468,2.0,4.8,.406,1.3,1.5,.879,0.3,1.9,2.1,2.0,0.8,0.0,2.3,1.8,2020
13,Dejan Kravic,OBR,23,27.6,13.2,5.7,9.4,.602,0.0,0.0,.000,1.9,3.0,.632,2.7,3.7,6.4,1.0,1.0,1.3,1.5,2.7,2020
14,Jordan Loyd,VAL,23,22.7,12.8,4.5,9.7,.464,1.9,4.7,.404,1.9,2.2,.843,0.3,1.4,1.7,2.1,1.2,0.1,1.6,2.6,2020
15,Vladimir Brodziansky,OBR,23,23.2,12.7,4.4,8.1,.540,1.4,3.1,.465,2.5,3.1,.817,1.2,2.8,4.0,0.7,0.4,1.0,1.0,2.4,2020
16,Karvel Anderson,MON,15,23.4,12.7,4.4,9.8,.449,2.5,6.1,.407,1.4,1.8,.778,0.1,1.5,1.6,1.1,0.7,0.1,1.3,2.3,2020
17,Demonte Harper,GCN,27,25.2,12.6,4.6,10.5,.437,1.7,4.6,.374,1.7,2.0,.852,0.6,1.4,2.0,1.7,0.6,0.0,2.4,3.0,2020
18,Marcelinho Huertas,TEN,25,28.6,12.2,4.6,9.9,.460,0.9,3.0,.297,2.2,2.3,.982,0.6,1.7,2.3,8.0,1.0,0.0,3.7,2.0,2020
19,Earl Clark,SPB,23,27.5,12.2,4.7,11.4,.411,1.2,4.0,.308,1.6,2.5,.621,1.5,5.0,6.4,1.3,0.6,1.0,1.4,1.8,2020
20,Josh Adams,UNI,27,23.1,12.1,3.9,9.9,.397,2.1,5.7,.366,2.2,2.8,.800,0.3,1.8,2.1,2.1,0.5,0.4,2.0,2.6,2020
21,David Kravish,MAN,21,21.7,12.1,5.2,9.5,.550,0.0,0.1,.000,1.7,2.0,.833,2.4,3.9,6.2,1.6,0.7,1.0,1.6,2.4,2020
22,Thaddus McFadden,SPB,29,23.8,12.1,3.9,9.4,.419,2.4,6.4,.374,1.9,2.4,.783,0.5,1.4,1.9,2.2,1.0,0.1,1.3,1.8,2020
