#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
81,Thomas Klepeisz,RUL,45,24.7,9.5,2.9,6.7,.427,2.2,5.6,.394,1.5,1.7,.907,0.9,1.8,2.7,3.4,1.5,0.1,1.3,2.6,2023
82,Maodo Lo,BER,29,21.4,9.4,3.2,8.0,.399,1.5,4.6,.321,1.5,2.0,.746,0.5,1.7,2.2,3.9,0.8,0.1,2.2,1.6,2023
83,Tremmell Darden,BC,32,23.8,9.4,3.7,7.5,.490,0.5,1.7,.309,1.6,2.0,.794,1.0,3.1,4.0,1.0,0.7,0.4,1.2,2.1,2023
84,Robin Amaize,BLB,34,23.3,9.4,3.2,7.9,.405,1.1,3.8,.300,1.8,2.6,.705,0.6,2.7,3.3,2.8,0.9,0.2,2.0,2.6,2023
85,Jilson Bango,BLB,24,22.4,9.4,3.7,5.5,.674,0.0,0.0,.000,2.0,2.8,.691,3.0,3.5,6.5,0.5,0.5,0.8,1.3,2.0,2023
86,Solomon Young,BRO,34,19.7,9.3,3.3,7.4,.444,1.2,4.0,.309,1.5,1.8,.836,1.4,3.4,4.8,0.6,0.7,0.4,0.9,2.4,2023
87,"Derek Cooke, Jr.",FRA,13,27.4,9.3,4.0,6.8,.584,0.0,0.0,.000,1.3,3.2,.415,2.8,5.9,8.7,1.0,0.8,0.5,1.1,2.5,2023
88,Arunas Mikalauskas,CRA,34,18.5,9.3,3.0,6.2,.479,1.6,3.9,.409,1.8,2.5,.698,1.0,2.7,3.7,1.4,1.0,0.2,1.5,2.4,2023
89,Javon Bess,GOE,35,31.5,9.3,3.4,8.3,.407,1.6,4.3,.377,0.9,1.1,.816,0.6,3.0,3.6,1.6,0.7,0.2,1.1,2.0,2023
90,Xeyrius Williams,OLI,17,26.2,9.2,3.6,7.9,.455,1.4,3.9,.348,0.7,1.1,.667,1.5,2.4,3.9,1.0,1.0,1.4,1.6,1.9,2023
91,Yanni Wetzell,BER,31,17.9,9.2,3.7,6.2,.599,0.0,0.1,.000,1.8,2.3,.775,1.3,2.2,3.5,1.3,0.7,0.6,1.2,1.6,2023
92,De'Jon Davis,MLP,15,20.5,9.1,3.3,7.1,.462,1.3,3.8,.333,1.3,1.6,.833,1.4,2.3,3.7,0.3,0.5,0.3,1.1,2.1,2023
93,Owen Klassen,EWE,32,18.1,9.1,3.3,5.9,.559,0.0,0.1,.000,2.5,3.7,.681,2.0,3.7,5.6,1.5,0.5,0.4,1.9,3.6,2023
94,Jordan Roland,ROST,24,21.9,9.1,3.2,7.6,.421,2.2,5.0,.438,0.5,0.6,.733,0.3,1.9,2.3,2.0,1.1,0.1,1.0,1.7,2023
95,Shonn Miller,LUD,35,20.3,9.1,3.5,6.0,.590,0.3,1.0,.306,1.7,2.1,.784,2.0,3.3,5.3,0.9,0.7,0.5,0.7,2.4,2023
96,J.J. Frazier,FRA,27,24.9,9.0,3.2,8.3,.384,1.4,4.3,.325,1.2,1.4,.821,0.4,2.1,2.4,3.1,0.8,0.1,1.4,3.7,2023
97,Justin Johnson,LUD,29,21.0,8.8,3.3,7.6,.443,0.8,2.7,.291,1.3,2.0,.661,1.8,3.4,5.2,1.6,0.5,0.5,1.1,1.8,2023
98,Yovel Zoosman,BER,27,20.3,8.8,3.0,5.8,.516,1.3,2.9,.455,1.5,2.0,.759,1.3,2.3,3.7,1.8,1.4,0.4,1.1,1.6,2023
99,Isaac Bonga,BAY,35,22.0,8.8,2.9,6.2,.475,0.9,2.3,.407,2.0,2.6,.750,1.6,3.5,5.1,1.7,0.6,0.3,1.3,2.3,2023
100,Zylan Cheatham,BAY,19,18.6,8.8,3.4,5.3,.650,0.1,0.4,.286,1.8,3.1,.593,1.4,3.6,5.0,1.3,0.8,0.2,1.5,1.4,2023
101,Marcus Lewis,FRA,22,25.6,8.8,3.4,7.7,.444,1.4,3.7,.370,0.6,1.1,.520,0.5,1.4,1.9,1.7,1.0,0.1,1.6,2.7,2023
102,Nelson Weidemann,BVC,36,20.4,8.8,3.0,7.4,.403,1.2,3.9,.314,1.5,1.8,.859,0.4,1.7,2.0,2.8,0.7,0.1,1.9,2.8,2023
103,Vladimir Lucic,BAY,10,21.7,8.7,3.0,5.4,.556,0.7,2.5,.280,2.0,2.7,.741,0.7,2.3,3.0,1.9,0.8,0.2,1.6,1.8,2023
104,Luke Sikma,BER,26,20.0,8.7,3.4,5.8,.593,0.6,1.0,.593,1.2,1.8,.681,1.0,3.6,4.6,4.2,0.8,0.2,2.5,1.7,2023
105,Selom Mawugbe,ROST,34,25.8,8.6,3.5,4.7,.745,0.0,0.0,.000,1.6,3.2,.500,2.3,4.3,6.6,0.7,0.9,2.0,1.5,3.3,2023
106,Josh Hawley,RUL,44,21.7,8.6,3.3,6.0,.540,0.6,2.0,.281,1.5,2.4,.648,1.8,3.3,5.1,0.9,1.5,0.6,0.8,2.0,2023
107,Othello Hunter,BAY,10,19.5,8.6,3.4,6.3,.540,0.3,1.3,.231,1.5,1.8,.833,1.6,2.1,3.7,0.9,0.2,0.4,1.2,1.1,2023
108,MaCio Teague,EWE,16,21.7,8.5,3.0,6.5,.462,1.2,3.3,.358,1.3,1.4,.955,0.8,2.3,3.1,1.3,0.9,0.1,0.8,1.1,2023
109,Finn Delany,TBB,38,21.8,8.5,3.1,6.6,.478,1.2,3.3,.357,1.0,1.4,.736,1.2,2.7,3.8,1.6,0.8,0.1,1.4,2.9,2023
110,Myles Stephens,CRA,34,24.4,8.3,3.2,5.9,.547,0.8,2.2,.365,1.1,1.9,.571,1.0,4.1,5.1,0.8,0.5,1.1,1.1,1.7,2023
111,Leon Kratzer,TBB,43,19.1,8.3,3.9,5.6,.692,0.0,0.0,.500,0.5,1.4,.371,3.2,3.2,6.4,0.7,0.4,0.7,1.3,3.0,2023
112,Ziga Samar,HAM,34,24.0,8.2,2.7,7.1,.383,0.8,3.1,.250,2.0,2.5,.798,0.6,2.4,3.0,5.9,1.3,0.1,3.5,2.7,2023
113,Asbjorn Midtgaard,CRA,31,16.2,8.1,3.2,5.1,.629,0.0,0.0,.000,1.6,2.4,.699,1.5,2.7,4.2,0.4,0.2,0.7,1.0,2.3,2023
114,Juan Nunez,RUL,43,19.6,8.1,2.8,6.4,.445,0.5,1.8,.303,1.9,3.0,.628,0.6,2.7,3.3,4.2,1.2,0.0,2.1,1.4,2023
115,Hassani Gravett,EWE,19,20.2,8.0,2.6,6.9,.382,0.9,3.7,.257,1.8,2.6,.680,0.6,2.1,2.7,3.1,0.6,0.0,2.1,2.1,2023
116,Shonn Miller,BVC,1,28.7,8.0,2.0,9.0,.222,0.0,2.0,.000,4.0,4.0,1.000,1.0,3.0,4.0,2.0,2.0,0.0,2.0,3.0,2023
117,Bryan Griffin,MLP,27,14.4,8.0,3.2,4.6,.696,0.0,0.1,.000,1.5,2.1,.719,1.1,2.8,4.0,0.6,0.2,0.7,1.0,2.7,2023
118,Nick Weiler-Babb,BAY,34,22.8,7.9,2.7,6.3,.430,1.7,4.1,.420,0.8,1.1,.750,0.8,2.6,3.4,2.4,1.1,0.0,0.9,1.9,2023
119,Louis Olinde,BER,34,18.7,7.9,2.8,5.3,.531,0.9,2.6,.356,1.4,1.8,.754,0.9,2.5,3.4,1.1,0.4,0.7,1.2,1.3,2023
120,Amir Bell,BRO,23,16.9,7.8,3.0,5.7,.523,0.5,1.7,.316,1.3,1.6,.811,0.8,1.7,2.5,3.6,0.7,0.0,1.6,2.9,2023
121,Matt Haarms,FRA,19,22.3,7.8,2.7,4.5,.605,0.0,0.1,.000,2.3,3.0,.772,1.4,2.9,4.3,0.6,0.3,1.5,1.1,2.2,2023
122,Mitch Ballock,BC,28,21.0,7.7,2.6,6.1,.430,1.9,4.7,.397,0.6,0.6,.941,0.4,1.4,1.8,1.3,1.0,0.0,0.9,1.7,2023
123,Aher Uguak,BVC,37,26.2,7.6,2.5,6.5,.388,1.0,3.3,.298,1.5,1.8,.851,0.7,2.8,3.5,1.5,0.9,0.1,1.5,2.1,2023
124,John Bryant,BC,33,16.2,7.6,2.9,4.7,.617,0.3,0.8,.385,1.5,2.2,.685,1.2,2.6,3.8,1.3,0.2,0.5,1.0,2.2,2023
125,Niels Giffey,BAY,32,21.5,7.4,2.7,5.6,.478,1.1,2.6,.410,0.9,1.1,.882,0.9,2.4,3.3,1.2,0.6,0.2,1.1,2.2,2023
126,Rob Edwards,GOE,12,17.5,7.3,2.4,6.8,.358,1.0,3.7,.273,1.5,2.1,.720,0.5,2.1,2.6,0.3,0.5,0.3,1.4,2.1,2023
127,Einaras Tubutis,FRA,20,22.2,7.3,3.1,6.3,.488,0.8,2.5,.306,0.4,0.8,.533,1.7,3.4,5.1,0.9,0.5,0.6,1.1,2.4,2023
128,Tim Schneider,BER,32,17.8,7.3,2.7,5.8,.465,1.3,3.3,.377,0.6,0.9,.690,0.9,2.6,3.5,0.8,0.5,0.1,0.9,1.1,2023
129,Filip Stanic,OLI,33,21.2,7.2,3.0,5.6,.538,0.0,0.0,.000,1.2,3.0,.414,1.5,3.8,5.3,0.6,0.6,0.2,1.6,2.6,2023
130,Dayon Griffin,OLI,17,26.0,7.2,2.2,5.9,.376,1.2,3.5,.356,1.5,1.7,.862,0.5,1.3,1.8,0.8,1.3,0.3,1.4,2.1,2023
131,Kalif Young,BAY,34,23.4,7.1,2.9,5.2,.551,0.0,0.0,.000,1.4,3.0,.447,2.6,3.1,5.7,1.0,1.2,0.9,1.1,2.6,2023
132,Kevin Wohlrath,BRO,34,19.1,7.1,2.7,5.5,.487,1.4,3.4,.400,0.4,0.5,.706,0.6,1.5,2.2,0.7,0.5,0.1,0.6,1.4,2023
133,Gabriel Chachashvili,BRO,34,20.3,7.0,2.7,4.1,.652,0.1,0.2,.375,1.5,2.1,.722,1.6,3.0,4.6,1.1,0.7,0.6,1.3,3.3,2023
134,Harper Kamp,GOE,35,18.5,7.0,2.9,5.3,.535,0.2,0.6,.364,1.1,1.5,.745,1.2,1.2,2.4,1.4,0.6,0.1,1.3,2.9,2023
135,Gabriele Procida,BER,26,16.9,6.8,2.1,5.1,.417,0.9,2.9,.303,1.7,2.1,.800,0.7,1.9,2.6,0.7,0.9,0.2,1.3,1.2,2023
136,Corey Walden,BAY,34,17.1,6.8,1.8,5.1,.356,1.1,3.6,.306,2.1,2.2,.921,0.4,1.0,1.4,2.0,0.7,0.1,1.1,2.0,2023
137,Quantez Robertson,FRA,31,23.9,6.8,2.3,5.3,.433,1.0,3.0,.340,1.2,1.2,.947,0.7,1.7,2.5,2.3,1.4,0.2,1.4,2.1,2023
138,Ognjen Jaramaz,BAY,35,16.4,6.8,2.2,5.9,.380,0.7,2.9,.255,1.6,2.1,.753,0.4,1.1,1.5,1.4,0.7,0.0,1.2,2.1,2023
139,Mario Ihring,BC,12,20.3,6.8,2.3,5.9,.380,0.8,2.3,.370,1.4,1.8,.810,0.8,2.3,3.1,3.3,0.9,0.3,1.7,2.8,2023
140,Spencer Reaves,BRO,33,16.6,6.7,2.3,4.9,.475,1.6,3.2,.491,0.5,0.6,.762,0.6,1.5,2.0,1.1,0.3,0.0,0.6,2.5,2023
141,Benedikt Turudic,BLB,24,18.0,6.7,2.8,4.9,.559,0.3,0.9,.273,1.0,1.7,.561,1.4,2.0,3.4,1.3,0.4,0.4,2.2,3.3,2023
142,Robin Christen,RUL,44,21.2,6.7,2.3,5.3,.433,1.5,4.0,.371,0.7,0.8,.857,0.6,1.9,2.5,0.8,0.7,0.2,0.7,2.6,2023
143,Jeff Roberson,LUD,16,18.2,6.6,2.3,4.8,.481,0.5,1.6,.320,1.5,1.9,.800,2.1,1.6,3.7,0.7,0.4,0.2,0.9,2.6,2023
144,Jonas Wohlfarth-Bottermann,HAM,33,14.3,6.6,2.5,4.2,.613,0.0,0.0,.000,1.5,3.1,.485,2.1,2.4,4.5,0.5,0.5,0.5,0.8,2.4,2023
145,Seth Hinrichs,HAM,30,22.9,6.6,2.6,5.5,.476,0.5,1.7,.320,0.8,1.0,.742,1.7,2.1,3.8,2.9,0.5,0.0,1.9,2.2,2023
146,Shy Ely,MLP,24,19.1,6.5,2.0,4.5,.450,0.8,2.2,.365,1.7,2.1,.800,0.7,1.4,2.1,0.8,0.6,0.1,1.2,1.5,2023
147,Ben Lammers,BER,25,17.9,6.5,2.8,5.2,.531,0.3,0.8,.333,0.7,1.2,.548,1.0,3.3,4.3,0.8,0.5,1.1,0.6,1.5,2023
148,D.J. Seeley,BAY,18,17.1,6.4,2.3,6.5,.350,1.0,3.5,.286,0.9,1.1,.800,0.6,1.1,1.7,1.8,0.6,0.1,1.4,1.4,2023
149,Christ Koumadje,BER,29,12.9,6.3,2.6,3.9,.655,0.0,0.0,.000,1.2,2.0,.632,1.6,2.6,4.2,0.3,0.1,0.8,0.9,1.9,2023
150,Kenneth Ogbe,EWE,21,17.8,6.2,2.0,4.1,.471,1.0,2.4,.420,1.3,2.3,.563,1.0,1.6,2.6,0.5,0.3,0.0,0.6,2.0,2023
151,Tamir Blatt,BER,23,17.5,6.2,1.8,5.9,.301,1.6,4.8,.327,1.0,1.3,.774,0.3,1.3,1.6,5.0,0.5,0.0,2.0,0.6,2023
152,Tommy Kuhse,LUD,12,15.2,6.2,2.2,5.3,.413,0.5,1.5,.333,1.3,1.5,.889,0.4,1.5,1.9,2.6,0.7,0.0,1.9,1.7,2023
153,Deane Williams,TBB,43,18.2,6.2,2.2,4.7,.480,0.8,2.4,.330,0.9,1.5,.609,1.0,2.0,3.0,0.7,0.7,0.8,0.6,2.1,2023
154,Nico Carvacho,OLI,29,18.1,6.1,2.5,3.8,.664,0.0,0.0,.000,1.1,2.1,.516,2.8,3.3,6.2,0.8,0.7,0.4,1.0,2.7,2023
155,Bogdan Radosavljevic,CRA,34,17.6,6.1,2.1,5.0,.418,0.9,2.7,.315,1.1,1.3,.822,0.9,1.6,2.5,1.7,0.2,0.2,1.2,2.7,2023
156,T.J. Holyfield,EWE,36,18.9,6.1,2.3,4.1,.557,0.4,1.3,.319,1.1,1.4,.745,1.4,3.1,4.5,1.0,0.9,0.4,1.1,2.6,2023
157,Karsten Tadda,TBB,33,20.2,6.1,1.8,4.8,.381,1.5,4.1,.358,0.9,0.9,1.000,0.6,1.3,1.9,1.5,0.9,0.1,0.7,2.0,2023
158,Bruno Vrcic,CRA,18,17.2,6.1,2.2,5.6,.390,0.9,3.0,.315,0.8,1.2,.636,0.7,1.8,2.6,0.9,0.4,0.1,0.7,1.9,2023
159,Elias Valtonen,ROST,21,19.0,6.0,2.2,5.5,.409,0.3,1.7,.200,1.2,1.5,.839,0.9,2.2,3.1,0.7,0.7,0.3,0.8,1.9,2023
160,Patrick Heckmann,BRO,34,21.1,6.0,1.8,3.6,.488,0.9,2.0,.426,1.6,1.8,.933,0.7,2.4,3.0,2.4,0.5,0.2,1.3,2.3,2023
161,Rich Igbineweka,BAY,23,15.3,6.0,1.8,4.3,.410,0.6,1.8,.333,1.8,2.6,.700,0.5,1.3,1.7,1.0,0.6,0.0,1.3,2.2,2023
162,Till Gloger,ROST,33,12.8,6.0,2.1,3.5,.614,0.0,0.0,.000,1.7,2.1,.814,0.9,1.5,2.4,0.2,0.2,0.0,0.8,1.5,2023
163,Freddie Gillespie,BAY,37,20.3,5.8,2.6,4.5,.578,0.0,0.0,.000,0.6,1.4,.451,2.2,4.5,6.6,0.5,1.1,1.1,1.1,2.4,2023
164,Marvin Clark Jr.,HAM,14,14.8,5.6,1.9,4.9,.391,1.0,3.1,.318,0.8,0.9,.917,0.6,1.4,2.0,0.2,0.4,0.1,0.7,2.9,2023
165,Elias Harris,BAY,19,12.3,5.6,2.2,3.8,.562,0.1,0.5,.222,1.2,1.7,.719,0.7,1.5,2.2,0.6,0.4,0.1,0.9,1.3,2023
166,Malte Delow,BER,34,17.2,5.6,2.0,4.4,.450,0.9,2.5,.365,0.6,0.9,.759,0.5,2.1,2.7,2.0,0.7,0.1,0.9,1.6,2023
167,Jacob Patrick,LUD,37,13.2,5.5,1.7,4.4,.390,1.4,3.6,.379,0.7,0.7,.962,0.4,0.6,1.0,0.3,0.5,0.0,0.2,1.6,2023
168,Brandon Tischler,BLB,33,17.4,5.4,2.0,4.3,.472,0.4,1.0,.353,1.0,1.3,.750,1.1,2.1,3.2,0.8,0.4,0.3,0.7,2.1,2023
169,Sam Waardenburg,LUD,20,12.6,5.4,1.6,3.1,.500,0.8,1.8,.429,1.6,1.8,.886,0.8,1.7,2.4,0.8,0.4,0.3,0.8,2.0,2023
170,Collin Welp,OLI,29,15.7,5.3,2.0,4.8,.420,0.7,2.1,.317,0.6,0.9,.720,0.8,2.2,3.0,0.6,0.9,0.3,0.8,1.9,2023
171,Jonas Mattisseck,BER,33,16.0,5.2,1.7,3.6,.466,1.3,2.8,.467,0.6,0.7,.870,0.3,1.0,1.4,1.0,0.3,0.0,0.5,2.6,2023
172,Kay Bruhnke,BAY,33,13.8,5.2,1.8,4.5,.387,1.3,3.5,.365,0.4,0.6,.684,0.6,1.1,1.7,0.5,0.2,0.3,0.7,1.5,2023
173,Felix Hoffmann,OLI,25,18.2,5.2,1.8,5.4,.328,1.0,3.2,.325,0.6,0.8,.789,1.1,2.3,3.4,0.6,0.8,0.1,0.9,2.2,2023
174,Nat Diallo,BAY,30,11.4,5.1,1.9,2.7,.691,0.0,0.0,.000,1.4,2.4,.575,0.9,1.6,2.5,0.4,0.3,0.2,0.8,2.0,2023
175,Norris Agbakoko,EWE,26,13.7,5.1,1.9,3.0,.649,0.0,0.0,.000,1.2,1.8,.667,1.5,1.8,3.3,0.4,0.2,0.4,1.0,3.3,2023
176,Sid Theis,ROST,33,17.1,5.0,1.6,3.8,.409,1.0,2.7,.382,0.8,0.9,.871,0.4,1.1,1.5,0.8,0.4,0.3,0.7,1.8,2023
177,Eddy Edigin,LUD,37,13.7,4.9,1.9,3.5,.546,0.0,0.2,.167,1.1,1.6,.667,1.2,2.4,3.6,0.7,0.5,0.2,1.1,2.9,2023
178,Len Schoormann,HAM,34,16.0,4.9,1.6,3.9,.410,0.9,2.6,.333,0.9,1.2,.725,0.3,0.4,0.8,0.4,0.2,0.1,0.8,2.0,2023
179,Jonathan Baehre,LUD,34,17.0,4.9,1.9,3.9,.485,0.5,1.8,.300,0.6,1.0,.667,0.9,2.2,3.1,0.4,0.4,0.4,0.4,1.2,2023
180,Max DiLeo,EWE,34,21.2,4.9,1.6,4.5,.359,0.9,3.2,.296,0.7,0.8,.893,0.9,0.9,1.7,0.8,1.2,0.2,0.7,2.6,2023
181,Nicholas Tischler,BLB,33,18.4,4.9,2.1,4.2,.493,0.3,1.2,.220,0.5,0.9,.533,0.7,1.9,2.5,1.1,0.5,0.1,1.4,2.4,2023
182,Michael Kessens,TBB,36,16.1,4.8,2.0,3.3,.607,0.0,0.1,.500,0.8,1.2,.667,1.2,3.1,4.3,1.2,0.4,0.3,1.3,2.4,2023
183,Stephon Jelks,BC,30,17.4,4.7,1.7,3.0,.560,0.6,1.6,.396,0.7,1.1,.656,1.0,3.1,4.1,1.2,0.7,0.2,0.7,2.7,2023
184,O'Showen Williams,OLI,33,14.0,4.7,1.8,3.8,.476,0.6,1.6,.352,0.5,0.7,.708,0.6,0.8,1.4,1.2,1.3,0.1,0.9,1.3,2023
185,Nicolas Bretzel,RUL,18,9.5,4.6,1.7,3.4,.508,0.0,0.4,.000,1.2,1.8,.636,0.6,1.8,2.4,0.4,0.1,0.3,0.4,0.9,2023
186,Bennet Hundt,MLP,20,13.9,4.6,1.6,3.6,.431,0.7,1.9,.378,0.8,1.0,.800,0.4,1.0,1.4,2.7,0.2,0.0,1.5,1.8,2023
187,Fedor Zugic,RUL,35,12.2,4.4,1.4,3.6,.397,0.6,2.1,.292,1.0,1.3,.756,0.2,1.1,1.3,0.7,0.2,0.1,0.8,1.4,2023
188,Akeem Vargas,MLP,27,19.8,4.3,1.3,3.4,.387,1.0,2.7,.365,0.6,0.6,.941,0.7,1.3,2.0,1.0,0.6,0.0,0.4,1.9,2023
189,Malik Osborne,BVC,24,10.5,4.0,1.4,2.5,.576,0.0,0.2,.000,1.2,1.8,.690,1.1,1.2,2.3,0.3,0.3,0.2,0.7,1.5,2023
190,Sasha Grant,BAY,29,13.7,4.0,1.4,3.6,.408,0.6,1.9,.286,0.5,0.8,.682,0.4,1.3,1.7,0.7,0.3,0.1,1.0,1.7,2023
191,Paul Zipser,BAY,26,13.3,4.0,1.3,3.7,.351,0.8,2.5,.308,0.6,0.7,.833,0.5,1.3,1.7,0.5,0.3,0.1,0.5,1.7,2023
192,Jason George,BVC,24,13.7,4.0,1.4,3.5,.400,0.5,1.9,.289,0.6,0.8,.737,0.4,1.7,2.1,0.9,0.3,0.2,1.0,2.1,2023
193,Scottie Reynolds,BC,18,16.0,3.9,1.2,3.1,.400,0.8,2.2,.350,0.7,0.8,.867,0.0,1.2,1.2,2.7,0.6,0.0,1.4,2.2,2023
194,Bennet Hundt,EWE,11,8.6,3.7,1.4,3.5,.395,0.7,1.8,.400,0.3,0.4,.750,0.4,0.1,0.5,0.6,0.2,0.0,0.7,1.7,2023
195,Dominic Lockhart,BVC,37,19.2,3.6,1.2,2.9,.421,0.8,2.3,.337,0.4,0.5,.650,0.9,1.6,2.5,1.6,0.9,0.1,0.6,3.1,2023
196,Sananda Fru,BLB,32,15.0,3.5,1.3,2.4,.539,0.2,0.7,.273,0.8,1.1,.686,1.2,1.0,2.3,0.2,0.3,0.8,0.7,2.4,2023
197,Bastian Doreth,BAY,33,21.0,3.5,1.1,2.1,.529,0.9,1.6,.558,0.4,0.5,.933,0.2,1.3,1.5,2.4,0.2,0.0,1.0,2.5,2023
198,Julius Bohmer,OLI,32,15.2,3.4,1.0,2.8,.367,0.6,1.8,.333,0.8,0.9,.833,0.3,0.7,0.9,0.8,0.7,0.0,0.7,2.6,2023
199,Fabian Bleck,CRA,32,19.2,3.2,1.2,2.5,.475,0.4,1.0,.364,0.4,0.7,.667,0.9,2.1,3.0,1.2,0.5,0.2,0.8,2.3,2023
200,Chris Carter,ROST,30,14.0,3.1,1.1,3.0,.360,0.4,1.5,.244,0.6,0.9,.731,0.4,1.5,1.9,2.8,0.5,0.1,1.2,1.6,2023
201,Christoph Philipps,HAM,32,16.5,3.0,1.0,2.6,.393,0.4,1.3,.293,0.6,1.0,.545,0.8,1.0,1.8,0.7,0.4,0.1,0.7,2.8,2023
202,Lukas Herzog,MLP,23,10.6,3.0,1.0,2.6,.407,0.5,1.6,.297,0.4,0.6,.714,0.4,0.8,1.3,0.6,0.0,0.0,0.5,1.1,2023
203,Kresimir Nikic,BAY,22,9.3,3.0,1.2,2.4,.509,0.0,0.0,.000,0.5,0.9,.550,0.8,1.3,2.0,0.5,0.1,0.2,0.5,1.3,2023
204,Luc Van Slooten,BLB,30,16.4,2.9,1.1,3.9,.284,0.5,2.7,.198,0.2,0.6,.333,0.4,1.2,1.6,1.0,0.4,0.0,0.6,2.2,2023
205,Zach Ensminger,TBB,29,8.3,2.9,1.0,2.2,.438,0.6,1.3,.436,0.4,0.6,.750,0.3,0.6,0.9,0.5,0.3,0.0,0.6,1.2,2023
206,Mathis Moenninghoff,GOE,33,17.8,2.9,0.8,2.5,.341,0.5,1.7,.316,0.7,0.8,.846,0.4,1.1,1.5,0.5,0.3,0.0,0.4,2.0,2023
207,Philipp Herkenhoff,RUL,21,11.9,2.8,1.0,2.6,.382,0.5,1.6,.324,0.3,0.6,.462,0.7,0.7,1.4,0.6,0.3,0.2,0.2,1.1,2023
208,Jordan Samare,FRA,12,9.4,2.8,0.9,1.8,.524,0.3,0.7,.500,0.6,0.7,.875,0.4,0.7,1.1,0.4,0.0,0.1,0.7,1.3,2023
209,David Fuchs,RUL,27,8.5,2.7,0.9,1.7,.532,0.0,0.1,.250,0.8,1.3,.647,1.0,0.9,1.9,0.1,0.2,0.2,0.3,1.0,2023
210,Jan Wimberg,BAY,36,14.3,2.6,1.1,2.6,.404,0.4,1.3,.333,0.1,0.1,.400,0.8,1.7,2.4,0.7,0.5,0.3,0.8,1.8,2023
211,Max Besselink,GOE,16,9.8,2.1,0.7,1.8,.393,0.6,1.6,.400,0.1,0.1,1.000,0.2,0.6,0.8,0.2,0.3,0.0,0.4,1.9,2023
212,Radii Caisin,BC,29,7.8,2.1,0.7,1.9,.389,0.3,0.9,.320,0.3,0.6,.556,0.3,0.8,1.1,0.2,0.5,0.0,0.3,1.2,2023
213,Nolan Adekunle,FRA,15,6.5,1.8,0.8,1.7,.462,0.2,0.7,.273,0.0,0.1,.000,0.2,0.5,0.7,0.3,0.3,0.0,0.2,1.0,2023
214,Dennis Nawrocki,ROST,18,8.7,1.8,0.6,1.9,.314,0.4,1.1,.400,0.1,0.1,1.000,0.3,0.9,1.3,0.4,0.2,0.0,0.4,1.1,2023
215,Gian Aydinoglu,BLB,10,8.2,1.7,0.6,1.4,.429,0.1,0.4,.250,0.4,0.8,.500,0.0,0.1,0.1,0.8,0.6,0.0,0.3,1.6,2023
216,Rene Kindzeka,CRA,26,3.9,1.5,0.4,1.0,.423,0.3,0.8,.450,0.3,0.4,.700,0.1,0.4,0.5,0.3,0.2,0.0,0.3,1.1,2023
217,Niklas Wurzner,MLP,12,6.8,1.3,0.6,1.5,.389,0.1,0.3,.250,0.0,0.5,.000,0.3,0.3,0.7,0.7,0.3,0.0,0.9,1.8,2023
218,Jannik Gottsche,BLB,10,5.0,1.2,0.5,0.6,.833,0.0,0.0,.000,0.2,0.3,.667,0.6,0.4,1.0,0.1,0.1,0.1,0.3,0.8,2023
219,Stefan Ilzhofer,ROST,21,9.6,1.1,0.5,1.0,.500,0.1,0.4,.250,0.1,0.1,1.000,0.2,0.7,1.0,0.7,0.1,0.1,0.2,0.8,2023
220,Sebastian Hartmann,LUD,14,4.9,1.1,0.4,1.4,.316,0.1,0.7,.200,0.1,0.1,.500,0.2,0.1,0.4,0.1,0.0,0.0,0.0,0.5,2023
221,Johannes Patrick,LUD,26,3.3,0.8,0.2,1.0,.240,0.2,0.8,.250,0.1,0.2,.750,0.2,0.2,0.4,0.4,0.1,0.0,0.2,0.9,2023
222,Jonas Falkenstein,TBB,12,2.7,0.8,0.3,0.8,.300,0.2,0.7,.250,0.1,0.1,1.000,0.0,0.1,0.1,0.3,0.1,0.0,0.2,0.3,2023
223,Marios Giotis,GOE,25,6.0,0.6,0.2,0.9,.227,0.0,0.4,.111,0.2,0.3,.625,0.2,0.5,0.7,0.1,0.4,0.0,0.2,0.8,2023
224,Felix Per Edwardsson,MLP,13,2.3,0.4,0.1,0.7,.111,0.1,0.5,.143,0.2,0.2,1.000,0.2,0.2,0.3,0.0,0.1,0.0,0.1,0.7,2023
