#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
191,Itay Segev,GRV,22,13.8,4.0,1.6,3.1,.522,0.0,0.0,.000,0.8,1.7,.459,0.7,2.0,2.8,0.5,0.9,0.0,1.2,1.7,2021
192,Garry Florimont,ORL,27,14.1,4.0,1.9,3.2,.593,0.0,0.0,.000,0.3,0.6,.412,0.7,1.5,2.3,0.3,0.5,0.1,1.3,2.9,2021
193,Sarra Camara,CHA,10,18.4,3.9,1.5,2.9,.517,0.0,0.0,.000,0.9,1.9,.474,1.4,3.4,4.8,0.5,0.3,0.2,1.5,2.1,2021
194,Ioannis Kouzeloglou,PAU,13,10.7,3.8,1.4,2.9,.474,0.7,1.4,.500,0.4,0.5,.714,0.7,1.7,2.4,0.5,0.1,0.2,1.2,1.0,2021
195,Neal Sako,PLV,27,11.0,3.7,1.5,2.7,.548,0.0,0.0,.000,0.7,1.1,.667,1.1,2.1,3.2,0.7,0.3,0.3,0.6,1.9,2021
196,Clement Cavallo,ROA,34,17.3,3.7,1.5,3.0,.495,0.1,0.7,.160,0.6,0.8,.750,1.0,2.2,3.3,1.1,0.4,0.0,0.9,2.7,2021
197,Ray Ona Embo,ROA,15,9.6,3.5,1.3,2.9,.432,0.3,1.4,.238,0.7,0.7,.909,0.1,0.7,0.8,0.8,0.1,0.1,0.3,2.1,2021
198,Paul Rigot,GRV,30,12.6,3.3,1.1,2.8,.398,0.4,1.4,.293,0.7,1.0,.759,0.4,1.2,1.6,0.4,0.2,0.1,0.6,1.1,2021
199,Josh Owens,PLV,23,11.3,3.3,1.5,2.5,.596,0.0,0.0,.000,0.3,0.8,.444,0.9,1.0,1.8,0.5,0.5,0.2,1.1,1.7,2021
200,Charles Galliou,DIJ,36,16.7,3.1,1.1,2.8,.390,0.7,2.0,.356,0.3,0.4,.692,0.6,1.6,2.2,0.7,0.5,0.1,0.7,2.1,2021
201,Remi Lesca,PAU,28,15.5,3.1,1.1,3.8,.305,0.7,2.7,.250,0.1,0.1,1.000,0.2,1.4,1.6,2.1,0.6,0.0,0.9,1.6,2021
202,Damien Bouquet,N92,34,15.0,3.0,1.2,2.7,.446,0.2,0.8,.269,0.4,0.5,.778,0.4,1.3,1.7,1.1,0.4,0.1,0.7,0.6,2021
203,Karlton Dimanche,CHO,18,9.9,2.9,1.2,2.2,.564,0.0,0.1,.000,0.5,1.1,.474,0.4,0.9,1.4,0.7,0.3,0.1,0.7,1.1,2021
204,Thomas Ville,ROA,33,15.3,2.7,1.0,2.6,.388,0.5,1.7,.298,0.2,0.3,.700,0.4,1.5,2.0,1.3,0.7,0.2,0.9,1.6,2021
205,Ludovic Beyhurst,CSP,31,15.0,2.3,0.7,2.5,.289,0.4,1.6,.265,0.5,0.6,.789,0.2,0.6,0.8,1.5,0.9,0.0,0.9,2.2,2021
206,Paul Billong,BBD,20,9.3,2.2,0.7,1.8,.389,0.2,0.5,.333,0.6,1.2,.522,0.3,0.5,0.8,1.1,0.6,0.0,1.2,1.5,2021
207,Rudy Demahis Ballou,ASM,29,9.6,2.1,0.8,2.6,.293,0.2,1.0,.241,0.3,0.4,.769,0.2,0.3,0.5,0.6,0.3,0.1,0.3,1.2,2021
208,Yvann Mbaya,CHA,25,7.3,1.8,0.6,1.2,.552,0.0,0.0,.000,0.5,0.9,.591,0.3,0.8,1.1,0.2,0.2,0.1,0.6,1.1,2021
209,Yohan Choupas,ASM,19,7.4,1.7,0.6,1.9,.306,0.3,1.1,.300,0.2,0.4,.571,0.2,0.5,0.7,0.4,0.2,0.1,0.4,0.6,2021
210,Arthur Bruyas,ROA,14,8.2,1.6,0.6,1.7,.333,0.2,1.1,.188,0.3,0.5,.571,0.4,0.7,1.1,0.2,0.2,0.1,0.5,0.8,2021
211,Babacar Mbye,BBD,14,5.4,1.6,0.6,1.1,.533,0.0,0.0,.000,0.4,0.8,.545,0.4,0.9,1.2,0.1,0.2,0.0,0.5,1.4,2021
212,Bangaly Fofana,JLB,13,6.5,1.5,0.5,0.8,.545,0.0,0.0,.000,0.6,0.7,.889,0.5,1.1,1.5,0.2,0.5,0.1,0.6,1.4,2021
213,Jayson Tchicamboud,STR,33,7.1,1.4,0.5,1.8,.295,0.2,0.8,.280,0.1,0.3,.400,0.2,0.4,0.6,0.6,0.3,0.0,0.7,1.5,2021
214,Timothe Crusol,CSP,26,9.8,1.4,0.4,1.7,.222,0.2,0.9,.217,0.5,0.7,.667,0.4,0.4,0.8,1.0,0.3,0.0,0.7,1.8,2021
215,Neftali Difuidi,ORL,13,4.5,1.2,0.4,1.5,.263,0.2,0.9,.167,0.2,0.3,.750,0.1,0.4,0.5,0.4,0.1,0.0,0.2,0.2,2021
216,Babacar Niasse,CHA,24,6.1,1.0,0.3,1.7,.195,0.2,1.2,.179,0.1,0.2,.500,0.0,0.4,0.4,0.4,0.0,0.0,0.3,0.8,2021
217,Essome Miyem Nwal,STR,14,3.2,0.9,0.4,0.6,.667,0.0,0.0,.000,0.0,0.1,.000,0.1,0.2,0.4,0.0,0.1,0.0,0.1,0.9,2021
218,Craig Adzeh,GRV,10,4.4,0.4,0.2,0.9,.222,0.0,0.5,.000,0.0,0.0,.000,0.1,0.4,0.5,0.2,0.0,0.0,0.5,0.3,2021
219,Thomas Duchene,RCB,13,4.5,0.4,0.1,0.4,.200,0.0,0.2,.000,0.2,0.3,.750,0.0,0.2,0.2,0.2,0.1,0.0,0.2,0.8,2021
1,Brandon Jefferson,PAU,38,33.5,18.2,5.5,12.6,.435,3.4,8.8,.392,3.7,4.2,.881,0.5,2.2,2.8,4.5,1.2,0.0,1.8,1.6,2022
2,Lasan Kromah,FOS,32,33.5,18.0,6.5,13.6,.477,0.7,2.4,.286,4.4,5.7,.765,0.5,3.0,3.5,3.5,1.9,0.4,3.4,2.2,2022
3,Johnny Berhanemeskel,ROA,32,31.1,17.8,6.0,13.0,.465,2.9,6.8,.427,2.9,3.3,.868,0.7,2.3,3.0,2.5,0.7,0.0,2.0,1.8,2022
4,Deishuan Booker,FOS,14,33.3,17.6,5.6,10.6,.527,2.0,4.5,.444,4.4,5.2,.849,0.4,2.6,3.0,4.7,0.9,0.3,2.3,2.4,2022
5,Youssou Ndoye,ORL,24,30.1,17.2,6.1,10.8,.562,0.0,0.0,.000,5.0,7.7,.654,2.3,5.7,8.0,1.0,0.3,0.7,3.2,2.7,2022
6,Will Cummings,PLV,35,28.9,17.0,5.6,11.4,.489,1.4,3.8,.358,4.5,5.1,.881,0.3,1.9,2.3,5.3,1.5,0.0,2.9,2.2,2022
7,Mike James,ASM,29,30.1,16.4,5.2,13.6,.383,1.8,6.1,.294,4.2,5.6,.753,0.4,3.1,3.5,5.4,1.2,0.1,2.5,2.1,2022
8,Nicolas Lang,CSP,32,30.7,15.8,4.9,10.7,.459,2.7,6.6,.414,3.2,3.7,.880,0.7,2.5,3.2,2.4,0.6,0.0,1.1,2.1,2022
9,John Roberson,STR,22,26.1,15.6,4.5,10.2,.442,3.1,7.1,.433,3.5,3.8,.940,0.1,1.1,1.2,4.5,0.9,0.0,2.5,3.0,2022
10,David Holston,DIJ,38,30.9,15.6,5.0,11.4,.441,2.5,6.6,.377,3.1,3.6,.848,0.4,1.5,1.9,6.9,1.7,0.1,2.4,2.9,2022
11,Brandon Taylor,GRV,21,30.2,15.6,5.1,10.8,.471,2.3,5.7,.412,3.1,3.4,.915,0.3,2.0,2.3,5.1,1.1,0.0,2.5,1.9,2022
12,Demonte Harper,CSP,35,28.6,15.5,5.7,12.6,.452,2.0,5.5,.365,2.2,2.9,.738,0.6,2.7,3.3,3.7,1.1,0.4,3.2,2.8,2022
13,Nobel Boungou Colo,ORL,14,31.9,15.4,4.9,10.1,.479,1.6,4.6,.354,4.1,5.4,.760,1.1,4.0,5.1,2.1,1.1,0.0,2.2,2.1,2022
14,Chris Warren,ORL,34,31.1,15.3,5.4,12.2,.441,2.4,6.4,.381,2.1,2.6,.809,0.4,1.4,1.8,4.4,0.9,0.0,2.7,2.4,2022
15,"Ronald March, Jr.",ROA,34,31.4,15.1,5.7,12.6,.451,1.7,5.7,.299,2.1,3.3,.628,1.2,3.4,4.6,3.4,1.9,0.6,2.6,2.8,2022
16,"Kyle Allman, Jr.",PAR,34,32.1,15.0,4.8,10.7,.451,1.9,5.3,.365,3.4,4.8,.716,0.3,3.4,3.8,4.6,1.0,0.2,2.8,2.0,2022
17,Loren Cristian Jackson,ROA,34,29.0,14.9,4.6,11.1,.409,1.5,5.1,.302,4.2,5.0,.841,0.2,1.4,1.5,5.9,0.6,0.0,2.0,2.3,2022
18,Elie Okobo,LYV,37,24.8,14.6,4.4,9.5,.466,1.3,3.9,.322,4.5,5.1,.883,0.5,3.4,3.9,3.8,0.9,0.0,2.0,2.5,2022
19,C.J. Massinburg,CSP,34,26.7,14.4,5.0,10.4,.480,1.5,3.8,.400,2.9,3.5,.817,1.2,3.1,4.3,3.3,1.2,0.1,1.9,2.1,2022
20,Jordan McRae,PLV,19,25.7,14.2,4.9,11.0,.445,1.9,4.9,.387,2.5,3.0,.842,0.4,2.0,2.4,2.2,0.9,0.3,2.0,2.2,2022
21,Dominic Artis,CHO,36,28.3,14.0,4.5,10.8,.421,2.1,5.6,.374,2.8,3.7,.761,0.6,2.4,3.0,4.2,1.4,0.1,2.0,2.2,2022
22,Chris Jones,LYV,42,24.7,13.9,5.2,9.8,.534,1.2,3.0,.416,2.1,2.6,.833,0.4,2.3,2.7,4.1,1.4,0.0,1.6,2.0,2022
23,Marcquise Reed,GRV,17,24.9,13.8,4.8,9.0,.529,0.8,1.9,.438,3.5,4.3,.808,0.8,3.2,4.0,2.4,1.0,0.1,2.1,2.8,2022
24,TaShawn Thomas,LEM,34,27.4,13.7,5.8,9.8,.587,0.2,0.8,.296,2.0,2.9,.684,1.5,4.7,6.2,2.3,0.7,0.9,1.9,2.2,2022
25,Khadeen Carrington,DIJ,29,28.6,13.7,4.3,10.9,.399,2.1,5.8,.369,2.9,3.3,.874,0.4,1.9,2.3,3.2,0.9,0.1,1.5,2.9,2022
26,Chris Horton,N92,28,28.9,13.7,5.7,9.3,.618,0.0,0.0,.000,2.3,3.3,.685,2.7,5.4,8.1,1.5,1.9,1.8,1.5,2.6,2022
27,John Jenkins,GRV,25,28.8,13.6,4.7,10.6,.440,3.0,7.6,.402,1.2,1.4,.857,0.2,1.6,1.8,1.6,0.4,0.2,1.3,1.4,2022
28,Thomas Wimbush,N92,31,31.0,13.5,4.4,8.5,.517,1.1,2.9,.393,3.6,4.4,.825,1.3,4.5,5.8,1.1,1.0,0.3,1.8,2.5,2022
29,Ray McCallum,GRV,13,28.6,13.4,4.2,9.2,.454,1.2,2.8,.405,3.9,4.6,.850,0.7,2.7,3.4,5.1,0.7,0.0,1.8,2.0,2022
30,Nick Johnson,N92,30,29.8,13.2,4.0,9.5,.423,1.0,3.6,.275,4.2,5.3,.781,1.0,3.0,4.0,5.8,1.2,0.2,3.0,2.9,2022
31,Rasheed Sulaimon,JLB,34,30.3,13.2,4.7,11.3,.414,2.0,5.6,.358,1.9,2.5,.741,0.4,2.9,3.4,2.9,0.9,0.1,1.2,1.8,2022
32,Gani Lawal,RCB,33,20.1,13.0,5.2,8.3,.618,0.0,0.2,.000,2.7,4.7,.584,2.0,3.9,5.9,0.4,0.2,0.8,2.5,3.3,2022
33,Vincent Hunter,PLV,34,26.2,12.8,5.0,9.0,.557,0.2,0.7,.280,2.5,3.6,.699,1.7,4.9,6.6,1.9,1.7,0.7,1.9,2.9,2022
34,Myke Henry,RCB,14,27.0,12.6,4.7,8.0,.589,0.9,2.2,.387,2.4,3.5,.673,0.9,3.2,4.1,2.1,1.3,0.6,3.0,3.0,2022
35,Gregor Hrovat,PAU,36,28.2,12.6,4.0,8.4,.474,1.2,3.4,.350,3.4,4.1,.849,1.3,3.1,4.5,2.7,1.0,0.1,1.9,2.6,2022
36,Lamonte Ulmer,ORL,25,25.2,12.4,3.8,8.8,.438,2.3,5.2,.438,2.4,3.0,.813,0.9,3.1,4.0,1.0,1.1,0.3,1.3,1.8,2022
37,D.J. Hogg,CHO,27,24.7,12.4,4.3,8.3,.518,2.4,5.3,.451,1.4,1.6,.864,0.7,3.5,4.2,1.4,0.6,0.9,1.8,2.5,2022
38,Devin Davis,PORT,33,27.5,12.3,4.7,10.2,.463,1.5,4.1,.375,1.3,1.6,.811,0.9,4.6,5.6,1.2,1.2,0.5,1.9,3.0,2022
39,Justin Bibbins,PAU,38,25.8,12.3,3.2,8.3,.390,1.5,4.2,.350,4.3,5.0,.863,0.6,2.0,2.6,5.0,0.9,0.1,1.7,3.0,2022
40,Scott Bamforth,LEM,22,24.5,12.2,3.9,9.6,.406,2.1,5.9,.354,2.3,2.4,.962,0.5,2.7,3.2,3.8,0.5,0.0,1.7,2.5,2022
41,Dwayne Bacon,ASM,28,24.5,12.1,4.4,10.5,.422,0.8,3.1,.239,2.5,3.5,.722,0.7,3.3,4.0,1.4,0.5,0.0,1.6,2.0,2022
42,Ryan Boatright,PAR,34,29.6,12.1,3.8,9.4,.400,2.3,6.1,.380,2.2,2.5,.893,0.3,2.2,2.6,4.8,1.0,0.0,1.9,2.1,2022
43,Kameron Taylor,STR,20,25.8,11.9,4.6,10.4,.442,1.0,3.0,.333,1.7,2.4,.723,1.8,2.8,4.6,3.3,1.4,0.7,2.1,2.9,2022
44,Mouphtaou Yarou,PORT,28,24.3,11.9,4.4,8.0,.549,0.3,0.8,.391,2.8,3.3,.839,3.0,3.5,6.5,1.3,0.6,0.2,1.0,1.5,2022
45,Jamar Diggs,FOS,29,30.9,11.9,3.6,9.0,.401,1.7,4.9,.338,3.0,3.6,.819,0.3,2.9,3.2,4.0,0.9,0.3,2.7,2.4,2022
46,Michael Stockton,RCB,12,28.8,11.8,4.8,9.3,.523,0.9,2.6,.355,1.3,1.5,.833,0.4,2.4,2.8,6.6,1.5,0.1,2.8,2.8,2022
47,D.J. Stephens,FOS,12,28.0,11.8,4.1,8.8,.462,1.3,4.2,.300,2.3,3.8,.609,1.3,4.1,5.3,1.3,1.0,0.6,1.1,1.3,2022
48,Keith Hornsby,PLV,33,23.1,11.7,4.0,7.8,.510,2.0,4.2,.478,1.7,2.0,.864,0.4,2.2,2.6,1.9,0.7,0.2,1.2,1.7,2022
49,Rashard Kelly,DIJ,39,29.7,11.6,4.5,9.4,.476,0.5,1.8,.278,2.1,2.5,.827,2.1,4.3,6.4,2.2,1.2,0.6,1.4,2.6,2022
50,JaKeenan Gant,ROA,34,28.4,11.6,4.6,9.6,.477,1.5,4.6,.329,0.9,1.3,.727,1.1,3.0,4.1,0.8,1.1,0.8,1.1,1.9,2022
51,Orlando Coleman,RCB,16,23.9,11.4,4.1,9.3,.443,1.6,3.9,.413,1.5,2.3,.649,0.8,2.4,3.1,1.2,0.8,0.1,2.1,1.6,2022
52,Adam Mokoka,N92,25,27.8,11.3,3.8,9.6,.390,1.2,4.6,.261,2.6,3.3,.783,1.1,3.1,4.2,1.8,0.8,0.2,1.9,2.8,2022
53,Alpha Diallo,ASM,36,26.3,11.3,3.9,7.5,.517,0.8,1.9,.420,2.7,3.8,.701,1.9,3.3,5.2,1.9,1.0,0.3,1.8,2.7,2022
54,Jeremy Senglin,N92,33,27.2,11.3,4.0,8.2,.489,1.5,3.4,.442,1.7,2.6,.671,0.5,2.0,2.5,2.5,0.7,0.0,1.3,1.7,2022
55,Scottie Reynolds,RCB,14,28.1,11.3,4.0,8.0,.500,1.7,4.1,.414,1.6,2.3,.688,0.2,1.7,1.9,6.5,1.2,0.0,3.6,2.4,2022
56,Gavin Ware,DIJ,37,20.1,11.3,4.8,8.2,.587,0.0,0.0,.000,1.6,2.3,.686,1.8,4.1,5.9,0.6,0.8,0.4,1.2,3.1,2022
57,Ismael Kamagate,PAR,34,27.1,11.3,4.4,6.8,.643,0.0,0.0,.000,2.6,3.9,.654,2.4,3.9,6.3,0.7,0.7,1.6,1.7,1.8,2022
58,Jordan Howard,STR,14,19.9,11.2,3.7,8.6,.430,2.4,5.8,.420,1.4,1.6,.864,0.2,0.8,1.0,1.6,0.6,0.0,0.9,1.6,2022
59,Kenneth Kadji,GRV,31,19.5,11.2,3.8,8.3,.465,1.0,2.9,.337,2.5,3.6,.699,1.3,3.5,4.7,0.9,0.6,0.9,1.2,3.2,2022
60,Juhann Begarin,PAR,29,28.0,11.1,4.1,9.6,.432,1.2,3.8,.309,1.7,3.0,.563,1.4,2.9,4.2,1.5,1.5,0.3,2.2,1.8,2022
61,Kevin McClain,FOS,11,28.5,11.1,4.1,10.1,.405,1.5,5.2,.281,1.5,2.2,.667,0.9,1.5,2.5,3.8,1.2,0.1,2.1,1.7,2022
62,Donte Grantham,RCB,30,26.4,11.0,4.2,8.7,.488,1.5,3.9,.379,1.1,1.3,.825,1.6,4.2,5.8,1.4,0.8,0.1,1.3,1.4,2022
63,Dustin Sleva,PAR,34,27.5,11.0,4.3,8.4,.509,1.0,2.6,.375,1.5,2.1,.712,2.2,2.6,4.7,1.8,0.9,0.2,1.1,2.9,2022
64,Donatas Motiejunas,ASM,36,20.9,11.0,4.3,7.5,.576,0.3,1.2,.279,1.9,3.2,.609,1.3,3.2,4.5,1.2,0.7,0.3,1.5,2.4,2022
65,Miralem Halilovic,PLV,33,21.3,11.0,4.8,7.9,.603,0.0,0.0,.000,1.4,2.5,.568,2.0,4.0,5.9,1.9,1.1,0.4,1.5,3.1,2022
66,Rob Gray,ASM,13,20.6,10.8,3.6,6.8,.534,1.3,3.0,.436,2.2,2.4,.903,0.3,0.8,1.2,1.5,0.9,0.2,1.6,1.9,2022
67,Jeremiah Hill,GRV,13,24.1,10.8,3.8,9.2,.412,2.1,5.6,.370,1.2,1.5,.750,0.9,2.5,3.5,4.1,1.2,0.2,1.5,2.3,2022
68,Darius Johnson-Odom,LEM,24,26.9,10.7,3.8,9.1,.416,0.7,3.4,.198,2.5,3.6,.686,0.3,2.1,2.4,5.2,0.7,0.1,2.4,2.1,2022
69,O.D. Anosike,CHO,18,25.9,10.6,4.3,6.9,.621,0.0,0.1,.000,2.1,3.0,.685,2.1,5.2,7.3,2.1,0.9,0.3,2.3,3.3,2022
70,Kyle O'Quinn,PAR,19,23.9,10.5,3.8,7.7,.493,0.8,2.5,.313,2.2,2.9,.732,0.9,5.2,6.1,2.7,0.5,1.2,2.4,3.1,2022
71,Paris Lee,ASM,33,23.3,10.5,3.2,7.5,.423,1.8,4.3,.413,2.2,2.6,.871,0.2,1.5,1.7,4.1,1.3,0.0,1.5,2.5,2022
72,Matt Mitchell,STR,37,24.0,10.4,3.6,8.6,.426,0.5,2.1,.260,2.6,3.0,.857,1.4,2.8,4.2,1.5,0.8,0.2,1.6,2.6,2022
73,Yoan Makoundou,CHO,36,23.0,10.4,4.1,7.5,.542,0.7,1.8,.369,1.6,2.1,.760,1.6,3.7,5.3,0.8,0.6,1.1,1.4,2.4,2022
74,Vitalis Chikoko,PAU,37,19.6,10.2,4.4,6.9,.635,0.0,0.0,.000,1.4,2.3,.624,1.9,3.7,5.6,1.3,0.5,0.9,1.7,2.4,2022
75,Danilo Andjusic,ASM,24,19.4,10.2,2.8,7.0,.405,1.4,4.3,.324,3.1,3.5,.893,0.3,1.4,1.7,1.8,0.7,0.1,1.8,2.3,2022
76,Jalen Jones,JLB,20,20.4,10.2,3.7,7.0,.521,0.9,2.5,.347,2.1,2.7,.792,1.5,2.9,4.3,0.5,0.5,0.2,1.3,2.2,2022
77,Neal Sako,RCB,33,22.4,10.1,4.3,7.3,.591,0.0,0.0,.000,1.5,3.0,.480,2.5,5.1,7.6,0.6,0.8,0.5,1.4,2.5,2022
78,Dante Cunningham,LEM,33,22.1,10.0,4.0,7.7,.514,0.6,1.8,.317,1.5,2.0,.758,1.3,2.7,4.0,0.9,0.7,0.9,0.9,2.1,2022
79,Darrin Govens,CHO,36,26.6,10.0,3.7,7.5,.489,1.4,3.4,.411,1.3,1.5,.852,0.3,1.6,1.9,3.6,1.1,0.1,1.8,2.6,2022
80,Marcus Paige,ORL,27,29.9,9.9,3.3,7.2,.454,2.0,4.8,.423,1.4,1.6,.860,0.3,1.5,1.8,3.4,1.1,0.1,1.4,2.3,2022
81,William Narace,LEM,34,22.4,9.9,3.5,6.8,.519,1.1,2.6,.433,1.7,2.5,.674,1.8,3.0,4.8,1.1,0.7,0.2,1.5,2.2,2022
82,Deandre Lansdowne,STR,37,22.3,9.8,3.6,8.0,.451,1.0,2.7,.370,1.6,2.2,.707,0.9,1.4,2.3,1.7,1.2,0.1,0.7,2.8,2022
83,Jaromir Bohacik,STR,20,23.8,9.7,3.3,8.1,.404,2.0,4.7,.415,1.3,1.3,.962,0.8,1.7,2.5,1.6,0.7,0.1,1.0,2.6,2022
84,Boubacar Toure,ROA,28,21.9,9.6,4.0,5.8,.687,0.0,0.0,.000,1.6,3.5,.474,2.5,4.8,7.3,1.0,0.8,1.1,2.2,2.4,2022
85,Alexandre Chassang,JLB,33,21.4,9.6,3.8,7.2,.525,0.8,1.8,.410,1.3,1.6,.796,1.4,2.2,3.6,1.8,0.8,0.4,1.1,2.7,2022
86,Youssoupha Fall,LYV,42,18.1,9.6,3.8,5.2,.725,0.0,0.0,.000,2.1,3.1,.667,2.0,3.5,5.5,0.3,0.2,0.9,1.4,2.4,2022
87,Chase Simon,DIJ,31,21.6,9.6,3.5,8.1,.433,1.5,4.4,.338,1.1,1.3,.829,0.3,1.5,1.8,1.5,0.9,0.0,1.0,2.3,2022
88,Bastien Pinault,N92,33,18.7,9.6,3.2,6.8,.469,2.0,4.6,.444,1.1,1.4,.822,0.2,1.3,1.5,1.5,0.6,0.1,1.3,2.4,2022
89,Yannis Morin,STR,29,21.1,9.6,3.9,7.2,.533,0.0,0.0,.000,1.8,2.6,.707,2.2,3.1,5.2,1.8,0.8,0.8,2.1,2.8,2022
90,Giovan Oniangue,PAU,40,26.3,9.6,3.0,7.2,.415,1.7,4.6,.375,1.8,2.2,.849,0.7,2.4,3.1,1.4,0.9,0.0,1.7,2.2,2022
91,Tomer Ginat,PLV,30,24.8,9.5,3.9,7.3,.537,0.6,1.7,.327,1.2,1.9,.614,2.3,2.8,5.1,2.0,0.9,0.0,1.1,1.7,2022
92,Will Thomas,ASM,30,26.1,9.5,3.6,6.4,.565,0.7,1.6,.429,1.6,2.1,.778,1.4,2.4,3.8,1.0,0.4,0.1,0.9,1.7,2022
93,Charles Abouo,PORT,32,23.0,9.5,3.4,7.6,.453,1.4,3.5,.402,1.2,1.7,.722,1.0,2.5,3.5,1.1,1.0,0.1,1.1,2.7,2022
94,Bodian Massa,FOS,34,24.6,9.5,3.7,6.7,.559,0.0,0.0,.000,2.0,2.7,.750,2.3,4.9,7.2,1.5,0.8,0.8,2.0,3.2,2022
95,Kaza Keane,LEM,17,23.9,9.4,3.1,7.9,.388,1.6,4.2,.375,1.7,2.3,.744,0.3,1.5,1.8,3.6,0.8,0.0,1.9,2.9,2022
96,Enzo Goudou-Sinha,RCB,31,20.0,9.3,2.5,5.4,.464,1.7,4.1,.422,2.5,2.9,.868,0.2,0.7,0.9,1.9,0.5,0.0,1.4,2.7,2022
97,Marcos Knight,LYV,29,23.5,9.2,3.9,7.4,.519,0.6,1.7,.367,0.9,1.2,.722,1.4,2.2,3.7,2.0,1.3,0.0,1.2,2.7,2022
98,Zachery Peacock,FOS,10,25.9,9.2,3.5,8.1,.432,1.1,3.0,.367,1.1,1.3,.846,1.2,2.0,3.2,2.3,0.9,0.3,1.9,2.7,2022
99,Femi Olujobi,PORT,29,21.2,9.1,3.2,6.6,.484,0.8,2.1,.387,2.0,2.8,.713,0.9,2.6,3.4,0.6,0.4,0.2,1.0,1.8,2022
100,Benoit Mangin,PORT,34,32.5,8.7,2.9,6.8,.430,1.3,3.4,.395,1.6,1.9,.818,0.4,1.6,2.0,7.1,0.7,0.0,3.6,2.2,2022
101,Kyvon Davenport,ORL,18,21.7,8.7,3.3,5.8,.562,1.1,2.2,.500,1.0,2.5,.400,1.4,3.6,5.0,0.8,0.7,0.8,1.1,1.4,2022
102,Terry Tarpey,LEM,27,23.9,8.5,3.0,6.0,.506,0.8,2.3,.349,1.6,1.8,.878,1.3,4.3,5.6,2.9,1.7,0.7,1.4,2.7,2022
103,Tyler Stone,GRV,32,18.5,8.5,3.2,7.3,.440,1.0,3.1,.327,1.1,1.4,.778,1.0,2.5,3.5,0.9,0.5,0.2,1.3,1.3,2022
104,Juvonte Reddic,ROA,31,22.4,8.5,3.2,6.0,.529,0.0,0.1,.000,2.1,2.7,.762,1.6,3.5,5.1,1.5,0.6,0.5,1.2,2.3,2022
105,Axel Julien,JLB,34,26.7,8.4,2.8,6.1,.456,1.6,4.3,.366,1.3,1.5,.846,0.2,2.5,2.7,6.1,1.1,0.1,2.4,2.4,2022
106,Jacorey Williams,JLB,33,17.3,8.4,3.8,6.7,.559,0.0,0.0,.000,0.8,2.0,.431,1.1,3.6,4.7,0.8,0.5,0.1,1.4,2.0,2022
107,Luke Nelson,PORT,12,23.3,8.3,2.8,8.3,.343,1.3,4.5,.278,1.4,2.1,.680,0.3,0.9,1.3,4.0,0.8,0.2,2.7,2.3,2022
108,Jean Salumu,RCB,23,23.1,8.3,2.7,6.2,.441,1.1,3.7,.302,1.7,2.2,.780,0.4,1.2,1.6,1.4,0.7,0.1,1.2,2.0,2022
109,Donta Hall,ASM,24,18.6,8.3,3.4,4.5,.752,0.0,0.0,.000,1.4,2.0,.694,2.0,3.8,5.8,0.8,0.5,0.8,0.7,1.7,2022
110,Victor Wembanyama,LYV,20,17.4,8.3,3.3,7.2,.458,0.8,2.9,.259,0.8,1.2,.696,0.9,3.6,4.5,0.7,0.8,1.7,1.6,2.3,2022
111,Dylan Osetkowski,LYV,34,18.8,8.2,2.7,5.8,.469,1.2,2.9,.429,1.5,1.9,.788,0.6,2.3,2.8,1.0,0.7,0.2,0.7,1.8,2022
112,Mehdy Ngouama,PORT,15,20.7,8.1,2.7,7.9,.336,0.7,3.4,.216,2.1,2.7,.775,0.8,1.6,2.4,2.5,0.8,0.4,2.8,2.7,2022
113,Grismay Paumier,CSP,32,21.7,8.1,3.3,5.0,.673,0.0,0.0,.000,1.4,1.9,.742,1.8,2.7,4.4,0.8,0.6,0.5,1.1,2.8,2022
114,Benjamin Sene,N92,32,22.5,8.1,3.0,6.6,.455,1.0,2.6,.369,1.1,1.3,.837,0.4,1.7,2.0,3.2,0.8,0.1,1.4,2.0,2022
115,Boris Dallo,CHO,37,25.6,8.1,3.0,6.9,.441,0.9,2.8,.333,1.1,1.4,.769,0.7,2.9,3.6,3.0,1.0,0.1,2.1,1.6,2022
116,Johan Passave-Ducteil,PORT,33,15.5,8.0,2.6,4.6,.559,0.0,0.1,.000,2.8,3.8,.740,1.1,1.5,2.6,1.0,0.5,0.2,2.1,2.9,2022
117,Allan Julien Dokossi,FOS,25,22.6,7.9,3.1,5.7,.538,0.0,0.0,.000,1.7,2.9,.589,2.6,4.0,6.6,1.0,1.4,0.3,1.4,2.5,2022
118,David Michineau,PLV,21,21.2,7.8,2.4,7.1,.342,0.7,2.3,.313,2.2,2.6,.870,0.2,1.9,2.1,4.0,0.9,0.3,1.5,1.8,2022
119,William Howard,LYV,38,22.0,7.7,2.7,5.5,.486,1.2,3.1,.379,1.1,1.6,.729,0.9,3.3,4.2,1.6,1.1,0.1,0.7,1.6,2022
120,T.J. Campbell,CHO,23,21.3,7.7,2.6,5.9,.434,1.2,3.4,.346,1.4,1.6,.865,0.2,0.8,1.0,3.3,0.6,0.0,1.3,2.3,2022
